Name,Table_Number,UnionSuperclassStrategy,UnionSubclassStrategy,JoinedSubclassStrategy,ForeignKeyEmbeddingStrategy,OwnAssociationTableStrategy,InsertTime,SelectTime,Average Time,SpaceConsumption,Pareto_Frontier
CSOS_Sol_2866,13,3,9,1,1,3,6626.0,634.0,3630.0,368.0,0
CSOS_Sol_1538,12,0,9,3,2,2,6415.0,623.0,3519.0,400.0,0
CSOS_Sol_1537,12,0,6,6,2,2,6443.0,591.0,3517.0,448.0,0
CSOS_Sol_2867,13,3,8,2,1,3,6465.0,639.0,3552.0,384.0,0
CSOS_Sol_1554,13,0,8,5,1,3,6545.0,646.0,3595.5,464.0,0
CSOS_Sol_2886,11,0,7,4,3,1,6356.0,633.0,3494.5,384.0,0
CSOS_Sol_1553,13,0,8,5,1,3,6696.0,644.0,3670.0,464.0,0
CSOS_Sol_2887,12,3,7,2,2,2,6703.0,608.0,3655.5,352.0,0
CSOS_Sol_1556,12,0,8,4,2,2,6664.0,677.0,3670.5,416.0,0
CSOS_Sol_2884,12,3,8,1,2,2,6558.0,611.0,3584.5,336.0,0
CSOS_Sol_1555,13,0,7,6,1,3,6703.0,630.0,3666.5,480.0,0
CSOS_Sol_2885,12,3,8,1,2,2,6673.0,637.0,3655.0,336.0,0
CSOS_Sol_2882,12,3,7,2,2,2,6609.0,632.0,3620.5,352.0,0
CSOS_Sol_1550,13,0,7,6,1,3,6765.0,625.0,3695.0,480.0,0
CSOS_Sol_2883,12,3,8,1,2,2,6521.0,604.0,3562.5,336.0,0
CSOS_Sol_2880,13,3,8,2,1,3,6634.0,630.0,3632.0,384.0,0
CSOS_Sol_1552,13,0,9,4,1,3,6744.0,645.0,3694.5,448.0,0
CSOS_Sol_2881,13,3,7,3,1,3,6790.0,644.0,3717.0,400.0,0
CSOS_Sol_1551,13,0,9,4,1,3,6679.0,628.0,3653.5,448.0,0
CSOS_Sol_1547,13,0,8,5,1,3,6629.0,629.0,3629.0,464.0,0
CSOS_Sol_2879,13,3,7,3,1,3,6600.0,649.0,3624.5,400.0,0
CSOS_Sol_1546,13,0,10,3,1,3,6588.0,624.0,3606.0,432.0,0
CSOS_Sol_1549,13,0,8,5,1,3,6717.0,672.0,3694.5,464.0,0
CSOS_Sol_2877,13,3,8,2,1,3,6801.0,638.0,3719.5,384.0,0
CSOS_Sol_2878,13,3,8,2,1,3,6621.0,657.0,3639.0,384.0,0
CSOS_Sol_1548,13,0,9,4,1,3,6695.0,616.0,3655.5,448.0,0
CSOS_Sol_2897,13,3,9,1,1,3,6911.0,605.0,3758.0,368.0,0
CSOS_Sol_1565,12,0,7,5,2,2,6514.0,645.0,3579.5,432.0,0
CSOS_Sol_2898,13,3,8,2,1,3,7186.0,662.0,3924.0,384.0,0
CSOS_Sol_1564,12,0,8,4,2,2,6207.0,634.0,3420.5,416.0,0
CSOS_Sol_2895,12,3,7,2,2,2,6485.0,630.0,3557.5,352.0,0
CSOS_Sol_1567,12,0,6,6,2,2,6199.0,614.0,3406.5,448.0,0
CSOS_Sol_2896,13,3,9,1,1,3,6886.0,649.0,3767.5,368.0,0
CSOS_Sol_1566,12,0,8,4,2,2,6741.0,639.0,3690.0,416.0,0
CSOS_Sol_921,13,3,7,3,1,3,5593.0,521.0,3057.0,400.0,0
CSOS_Sol_2893,12,3,9,0,2,2,6831.0,640.0,3735.5,320.0,0
CSOS_Sol_1561,12,0,7,5,2,2,6676.0,608.0,3642.0,432.0,0
CSOS_Sol_922,13,3,8,2,1,3,5811.0,512.0,3161.5,384.0,0
CSOS_Sol_2894,12,3,8,1,2,2,6732.0,651.0,3691.5,336.0,0
CSOS_Sol_1560,12,0,7,5,2,2,6788.0,626.0,3707.0,432.0,0
CSOS_Sol_2891,13,3,10,0,1,3,6920.0,676.0,3798.0,352.0,0
CSOS_Sol_1563,12,0,8,4,2,2,6561.0,680.0,3620.5,416.0,0
CSOS_Sol_920,13,3,8,2,1,3,5438.0,489.0,2963.5,384.0,0
CSOS_Sol_2892,12,3,8,1,2,2,6522.0,641.0,3581.5,336.0,0
CSOS_Sol_1562,12,0,9,3,2,2,6504.0,630.0,3567.0,400.0,0
CSOS_Sol_2890,12,3,6,3,2,2,6487.0,615.0,3551.0,368.0,0
CSOS_Sol_914,12,3,7,2,2,2,5540.0,595.0,3067.5,352.0,0
CSOS_Sol_915,12,3,6,3,2,2,5875.0,533.0,3204.0,368.0,0
CSOS_Sol_912,12,3,6,3,2,2,5361.0,525.0,2943.0,368.0,0
CSOS_Sol_913,12,3,6,3,2,2,5417.0,525.0,2971.0,368.0,0
CSOS_Sol_918,13,3,7,3,1,3,5399.0,491.0,2945.0,400.0,0
CSOS_Sol_1558,12,0,8,4,2,2,6473.0,625.0,3549.0,416.0,0
CSOS_Sol_919,14,3,9,2,0,4,5492.0,486.0,2989.0,416.0,0
CSOS_Sol_1557,12,0,9,3,2,2,6395.0,622.0,3508.5,400.0,0
CSOS_Sol_2888,12,3,7,2,2,2,6694.0,634.0,3664.0,352.0,0
CSOS_Sol_916,13,3,8,2,1,3,5780.0,514.0,3147.0,384.0,0
CSOS_Sol_2889,12,3,7,2,2,2,6687.0,628.0,3657.5,352.0,0
CSOS_Sol_1559,12,0,7,5,2,2,6560.0,620.0,3590.0,432.0,0
CSOS_Sol_917,12,3,7,2,2,2,5704.0,508.0,3106.0,352.0,0
CSOS_Sol_1576,13,0,9,4,1,3,6678.0,627.0,3652.5,448.0,0
CSOS_Sol_1575,13,0,9,4,1,3,6741.0,636.0,3688.5,448.0,0
CSOS_Sol_1578,13,0,9,4,1,3,6685.0,627.0,3656.0,448.0,0
CSOS_Sol_1577,13,0,8,5,1,3,6773.0,650.0,3711.5,464.0,0
CSOS_Sol_1572,12,0,6,6,2,2,6400.0,612.0,3506.0,448.0,0
CSOS_Sol_910,12,3,6,3,2,2,5459.0,519.0,2989.0,368.0,0
CSOS_Sol_1571,12,0,8,4,2,2,6384.0,623.0,3503.5,416.0,0
CSOS_Sol_911,12,3,7,2,2,2,5503.0,516.0,3009.5,352.0,0
CSOS_Sol_1574,13,0,10,3,1,3,6635.0,642.0,3638.5,432.0,0
CSOS_Sol_1573,13,0,10,3,1,3,6564.0,684.0,3624.0,432.0,0
CSOS_Sol_1570,12,0,7,5,2,2,6129.0,614.0,3371.5,432.0,0
CSOS_Sol_909,13,3,7,3,1,3,5546.0,498.0,3022.0,400.0,0
CSOS_Sol_903,12,3,7,2,2,2,5144.0,539.0,2841.5,352.0,0
CSOS_Sol_904,13,3,8,2,1,3,5581.0,509.0,3045.0,384.0,0
CSOS_Sol_901,13,3,8,2,1,3,5682.0,529.0,3105.5,384.0,0
CSOS_Sol_902,13,3,7,3,1,3,5510.0,525.0,3017.5,400.0,0
CSOS_Sol_1569,12,0,7,5,2,2,6173.0,601.0,3387.0,432.0,0
CSOS_Sol_907,12,3,6,3,2,2,5129.0,522.0,2825.5,368.0,0
CSOS_Sol_908,12,3,6,3,2,2,5062.0,506.0,2784.0,368.0,0
CSOS_Sol_1568,12,0,7,5,2,2,6623.0,629.0,3626.0,432.0,0
CSOS_Sol_2899,13,3,9,1,1,3,7002.0,627.0,3814.5,368.0,0
CSOS_Sol_905,12,3,7,2,2,2,5415.0,520.0,2967.5,352.0,0
CSOS_Sol_906,12,3,7,2,2,2,5059.0,549.0,2804.0,352.0,0
CSOS_Sol_1587,12,0,7,5,2,2,6585.0,610.0,3597.5,432.0,0
CSOS_Sol_1586,13,0,7,6,1,3,6518.0,636.0,3577.0,480.0,0
CSOS_Sol_1589,12,0,7,5,2,2,6776.0,645.0,3710.5,432.0,0
CSOS_Sol_1588,12,0,8,4,2,2,6516.0,610.0,3563.0,416.0,0
CSOS_Sol_1583,13,0,8,5,1,3,6559.0,608.0,3583.5,464.0,0
CSOS_Sol_1582,13,0,8,5,1,3,6643.0,610.0,3626.5,464.0,0
CSOS_Sol_1585,13,0,8,5,1,3,6449.0,616.0,3532.5,464.0,0
CSOS_Sol_1584,13,0,7,6,1,3,6777.0,625.0,3701.0,480.0,0
CSOS_Sol_1581,13,0,8,5,1,3,6602.0,608.0,3605.0,464.0,0
CSOS_Sol_1580,13,0,8,5,1,3,6730.0,634.0,3682.0,464.0,0
CSOS_Sol_1579,13,0,9,4,1,3,6847.0,628.0,3737.5,448.0,0
CSOS_Sol_1598,13,0,8,5,1,3,7115.0,629.0,3872.0,464.0,0
CSOS_Sol_1597,13,0,9,4,1,3,7371.0,639.0,4005.0,448.0,0
CSOS_Sol_1599,13,0,9,4,1,3,7053.0,654.0,3853.5,448.0,0
CSOS_Sol_1594,12,0,7,5,2,2,6608.0,603.0,3605.5,432.0,0
CSOS_Sol_1593,12,0,8,4,2,2,6655.0,615.0,3635.0,416.0,0
CSOS_Sol_1596,13,0,10,3,1,3,6763.0,600.0,3681.5,432.0,0
CSOS_Sol_1595,13,0,8,5,1,3,7017.0,617.0,3817.0,464.0,0
CSOS_Sol_1590,12,0,9,3,2,2,6678.0,622.0,3650.0,400.0,0
CSOS_Sol_1592,12,0,8,4,2,2,6750.0,631.0,3690.5,416.0,0
CSOS_Sol_1591,12,0,8,4,2,2,6670.0,608.0,3639.0,416.0,0
CSOS_Sol_3304,13,0,10,3,1,3,6996.0,658.0,3827.0,432.0,0
CSOS_Sol_3305,13,0,9,4,1,3,7178.0,685.0,3931.5,448.0,0
CSOS_Sol_3302,13,0,11,2,1,3,6652.0,623.0,3637.5,416.0,0
CSOS_Sol_3303,13,0,10,3,1,3,6638.0,610.0,3624.0,432.0,0
CSOS_Sol_3300,12,0,8,4,2,2,6245.0,615.0,3430.0,416.0,0
CSOS_Sol_3301,13,0,11,2,1,3,6777.0,641.0,3709.0,416.0,0
CSOS_Sol_3315,13,0,9,4,1,3,6927.0,670.0,3798.5,448.0,0
CSOS_Sol_3316,13,0,8,5,1,3,6703.0,613.0,3658.0,464.0,0
CSOS_Sol_3313,13,0,8,5,1,3,7088.0,621.0,3854.5,464.0,0
CSOS_Sol_3314,13,0,10,3,1,3,6828.0,661.0,3744.5,432.0,0
CSOS_Sol_3311,13,0,9,4,1,3,6980.0,651.0,3815.5,448.0,0
CSOS_Sol_3312,13,0,9,4,1,3,6913.0,621.0,3767.0,448.0,0
CSOS_Sol_3310,13,0,10,3,1,3,6943.0,628.0,3785.5,432.0,0
CSOS_Sol_3308,13,0,9,4,1,3,6813.0,610.0,3711.5,448.0,0
CSOS_Sol_3309,13,0,9,4,1,3,6287.0,572.0,3429.5,448.0,0
CSOS_Sol_3306,13,0,10,3,1,3,6912.0,629.0,3770.5,432.0,0
CSOS_Sol_3307,13,0,10,3,1,3,6963.0,630.0,3796.5,432.0,0
CSOS_Sol_3326,14,0,11,3,0,4,6865.0,638.0,3751.5,464.0,0
CSOS_Sol_3327,14,0,11,3,0,4,6907.0,621.0,3764.0,464.0,0
CSOS_Sol_3324,13,0,10,3,1,3,6534.0,614.0,3574.0,432.0,0
CSOS_Sol_3325,13,0,9,4,1,3,6389.0,596.0,3492.5,448.0,0
CSOS_Sol_3322,13,0,10,3,1,3,6372.0,598.0,3485.0,432.0,0
CSOS_Sol_3323,13,0,9,4,1,3,6498.0,610.0,3554.0,448.0,0
CSOS_Sol_3320,13,0,10,3,1,3,6593.0,601.0,3597.0,432.0,0
CSOS_Sol_3321,13,0,9,4,1,3,6061.0,584.0,3322.5,448.0,0
CSOS_Sol_3319,13,0,10,3,1,3,6183.0,586.0,3384.5,432.0,0
CSOS_Sol_3317,14,0,11,3,0,4,6761.0,614.0,3687.5,464.0,0
CSOS_Sol_3318,14,0,12,2,0,4,6845.0,626.0,3735.5,448.0,0
CSOS_Sol_3337,13,0,9,4,1,3,6505.0,582.0,3543.5,448.0,0
CSOS_Sol_2006,13,0,13,0,1,3,6554.0,632.0,3593.0,384.0,0
CSOS_Sol_2007,12,0,12,0,2,2,6047.0,590.0,3318.5,352.0,0
CSOS_Sol_3338,13,0,8,5,1,3,6769.0,646.0,3707.5,464.0,0
CSOS_Sol_3335,13,0,8,5,1,3,5857.0,533.0,3195.0,464.0,0
CSOS_Sol_2004,12,0,11,1,2,2,6379.0,646.0,3512.5,368.0,0
CSOS_Sol_3336,13,0,9,4,1,3,6490.0,599.0,3544.5,448.0,0
CSOS_Sol_2005,13,0,12,1,1,3,6597.0,680.0,3638.5,400.0,0
CSOS_Sol_2002,12,0,11,1,2,2,6033.0,667.0,3350.0,368.0,0
CSOS_Sol_3333,13,0,10,3,1,3,6617.0,626.0,3621.5,432.0,0
CSOS_Sol_2003,12,0,10,2,2,2,5536.0,542.0,3039.0,384.0,0
CSOS_Sol_3334,13,0,9,4,1,3,6424.0,600.0,3512.0,448.0,0
CSOS_Sol_2000,12,0,10,2,2,2,6789.0,626.0,3707.5,384.0,0
CSOS_Sol_3331,14,0,12,2,0,4,6757.0,625.0,3691.0,448.0,0
CSOS_Sol_2001,12,0,11,1,2,2,6303.0,639.0,3471.0,368.0,0
CSOS_Sol_3332,14,0,11,3,0,4,6909.0,612.0,3760.5,464.0,0
CSOS_Sol_3330,14,0,10,4,0,4,6867.0,610.0,3738.5,480.0,0
CSOS_Sol_3328,14,0,11,3,0,4,7028.0,645.0,3836.5,464.0,0
CSOS_Sol_3329,14,0,10,4,0,4,6828.0,623.0,3725.5,480.0,0
CSOS_Sol_2017,13,0,12,1,1,3,5976.0,555.0,3265.5,400.0,0
CSOS_Sol_2018,12,0,10,2,2,2,6240.0,624.0,3432.0,384.0,0
CSOS_Sol_2015,13,0,12,1,1,3,6690.0,658.0,3674.0,400.0,0
CSOS_Sol_2016,13,0,13,0,1,3,6726.0,629.0,3677.5,384.0,0
CSOS_Sol_2013,13,0,12,1,1,3,6544.0,604.0,3574.0,400.0,0
CSOS_Sol_3344,14,0,10,4,0,4,7079.0,631.0,3855.0,480.0,0
CSOS_Sol_2014,13,0,11,2,1,3,6498.0,637.0,3567.5,416.0,0
CSOS_Sol_2011,13,0,11,2,1,3,6506.0,594.0,3550.0,416.0,0
CSOS_Sol_3342,14,0,9,5,0,4,6800.0,602.0,3701.0,496.0,0
CSOS_Sol_2012,13,0,12,1,1,3,6614.0,668.0,3641.0,400.0,0
CSOS_Sol_3343,14,0,9,5,0,4,7187.0,641.0,3914.0,496.0,0
CSOS_Sol_3340,14,0,10,4,0,4,6929.0,623.0,3776.0,480.0,0
CSOS_Sol_2010,12,0,10,2,2,2,6320.0,620.0,3470.0,384.0,0
CSOS_Sol_3341,14,0,10,4,0,4,6982.0,680.0,3831.0,480.0,0
CSOS_Sol_2008,12,0,11,1,2,2,6612.0,614.0,3613.0,368.0,0
CSOS_Sol_3339,14,0,11,3,0,4,7084.0,621.0,3852.5,464.0,0
CSOS_Sol_2009,12,0,11,1,2,2,6123.0,633.0,3378.0,368.0,0
CSOS_Sol_2028,13,0,11,2,1,3,6670.0,599.0,3634.5,416.0,0
CSOS_Sol_2029,13,0,11,2,1,3,6667.0,618.0,3642.5,416.0,0
CSOS_Sol_2026,13,0,10,3,1,3,6919.0,651.0,3785.0,432.0,0
CSOS_Sol_2027,13,0,10,3,1,3,6764.0,625.0,3694.5,432.0,0
CSOS_Sol_2024,13,0,11,2,1,3,6614.0,617.0,3615.5,416.0,0
CSOS_Sol_2025,13,0,11,2,1,3,6795.0,631.0,3713.0,416.0,0
CSOS_Sol_2022,12,0,9,3,2,2,6264.0,619.0,3441.5,400.0,0
CSOS_Sol_2023,13,0,12,1,1,3,6632.0,627.0,3629.5,400.0,0
CSOS_Sol_2020,12,0,9,3,2,2,6085.0,626.0,3355.5,400.0,0
CSOS_Sol_2021,12,0,10,2,2,2,6179.0,638.0,3408.5,384.0,0
CSOS_Sol_2019,12,0,10,2,2,2,6404.0,626.0,3515.0,384.0,0
CSOS_Sol_3249,12,0,9,3,2,2,6617.0,636.0,3626.5,400.0,0
CSOS_Sol_3247,11,0,8,3,3,1,6241.0,644.0,3442.5,368.0,0
CSOS_Sol_3248,11,0,8,3,3,1,6189.0,624.0,3406.5,368.0,0
CSOS_Sol_3245,11,0,7,4,3,1,6498.0,615.0,3556.5,384.0,0
CSOS_Sol_3246,11,0,9,2,3,1,6463.0,667.0,3565.0,352.0,0
CSOS_Sol_3243,13,0,9,4,1,3,6708.0,629.0,3668.5,448.0,0
CSOS_Sol_3244,13,0,8,5,1,3,6468.0,611.0,3539.5,464.0,0
CSOS_Sol_3241,13,0,8,5,1,3,6616.0,626.0,3621.0,464.0,0
CSOS_Sol_3242,13,0,9,4,1,3,6618.0,602.0,3610.0,448.0,0
CSOS_Sol_3240,13,0,9,4,1,3,6444.0,582.0,3513.0,448.0,0
CSOS_Sol_3258,12,0,8,4,2,2,6784.0,648.0,3716.0,416.0,0
CSOS_Sol_3259,12,0,8,4,2,2,6969.0,661.0,3815.0,416.0,0
CSOS_Sol_3256,12,0,8,4,2,2,6780.0,610.0,3695.0,416.0,0
CSOS_Sol_3257,12,0,9,3,2,2,6765.0,592.0,3678.5,400.0,0
CSOS_Sol_3254,12,0,9,3,2,2,6378.0,603.0,3490.5,400.0,0
CSOS_Sol_3255,12,0,8,4,2,2,6569.0,610.0,3589.5,416.0,0
CSOS_Sol_3252,12,0,8,4,2,2,6918.0,628.0,3773.0,416.0,0
CSOS_Sol_3253,12,0,9,3,2,2,6837.0,636.0,3736.5,400.0,0
CSOS_Sol_3250,12,0,10,2,2,2,6621.0,610.0,3615.5,384.0,0
CSOS_Sol_3251,12,0,9,3,2,2,6559.0,616.0,3587.5,400.0,0
CSOS_Sol_3269,12,0,10,2,2,2,6252.0,602.0,3427.0,384.0,0
CSOS_Sol_3267,12,0,9,3,2,2,6152.0,610.0,3381.0,400.0,0
CSOS_Sol_3268,12,0,8,4,2,2,5933.0,598.0,3265.5,416.0,0
CSOS_Sol_3265,12,0,10,2,2,2,6503.0,638.0,3570.5,384.0,0
CSOS_Sol_3266,12,0,9,3,2,2,6222.0,655.0,3438.5,400.0,0
CSOS_Sol_3263,12,0,7,5,2,2,6377.0,624.0,3500.5,432.0,0
CSOS_Sol_3264,12,0,8,4,2,2,6477.0,716.0,3596.5,416.0,0
CSOS_Sol_3261,12,0,9,3,2,2,6477.0,640.0,3558.5,400.0,0
CSOS_Sol_3262,12,0,8,4,2,2,6789.0,692.0,3740.5,416.0,0
CSOS_Sol_3260,12,0,7,5,2,2,6539.0,622.0,3580.5,432.0,0
CSOS_Sol_3278,13,0,11,2,1,3,6608.0,612.0,3610.0,416.0,0
CSOS_Sol_3279,13,0,10,3,1,3,6602.0,646.0,3624.0,432.0,0
CSOS_Sol_3276,13,0,10,3,1,3,6793.0,634.0,3713.5,432.0,0
CSOS_Sol_3277,13,0,9,4,1,3,6649.0,635.0,3642.0,448.0,0
CSOS_Sol_3274,13,0,11,2,1,3,6406.0,660.0,3533.0,416.0,0
CSOS_Sol_3275,13,0,10,3,1,3,6621.0,617.0,3619.0,432.0,0
CSOS_Sol_3272,12,0,8,4,2,2,6269.0,610.0,3439.5,416.0,0
CSOS_Sol_3273,13,0,10,3,1,3,6596.0,640.0,3618.0,432.0,0
CSOS_Sol_3270,12,0,9,3,2,2,6448.0,636.0,3542.0,400.0,0
CSOS_Sol_3271,12,0,9,3,2,2,6350.0,638.0,3494.0,400.0,0
CSOS_Sol_103,12,8,4,0,2,2,5472.0,531.0,3001.5,256.0,0
CSOS_Sol_104,11,0,8,3,3,1,5960.0,632.0,3296.0,368.0,0
CSOS_Sol_101,12,8,4,0,2,2,5174.0,499.0,2836.5,256.0,1
CSOS_Sol_102,10,0,6,4,4,0,5934.0,629.0,3281.5,352.0,0
CSOS_Sol_107,12,0,9,3,2,2,6619.0,632.0,3625.5,400.0,0
CSOS_Sol_3289,13,0,8,5,1,3,6531.0,632.0,3581.5,464.0,0
CSOS_Sol_108,11,0,7,4,3,1,6321.0,621.0,3471.0,384.0,0
CSOS_Sol_105,10,0,6,4,4,0,6270.0,687.0,3478.5,352.0,0
CSOS_Sol_3287,13,0,9,4,1,3,6630.0,623.0,3626.5,448.0,0
CSOS_Sol_106,12,8,4,0,2,2,5055.0,515.0,2785.0,256.0,1
CSOS_Sol_3288,13,0,9,4,1,3,6619.0,623.0,3621.0,448.0,0
CSOS_Sol_3285,13,0,9,4,1,3,6816.0,619.0,3717.5,448.0,0
CSOS_Sol_3286,13,0,10,3,1,3,6776.0,651.0,3713.5,432.0,0
CSOS_Sol_3283,12,0,8,4,2,2,6033.0,592.0,3312.5,416.0,0
CSOS_Sol_3284,12,0,7,5,2,2,6329.0,611.0,3470.0,432.0,0
CSOS_Sol_3281,12,0,8,4,2,2,6270.0,593.0,3431.5,416.0,0
CSOS_Sol_3282,12,0,9,3,2,2,6137.0,607.0,3372.0,400.0,0
CSOS_Sol_100,13,8,5,0,1,3,5635.0,519.0,3077.0,288.0,0
CSOS_Sol_3280,13,0,9,4,1,3,6548.0,620.0,3584.0,448.0,0
CSOS_Sol_3298,12,0,7,5,2,2,6424.0,614.0,3519.0,432.0,0
CSOS_Sol_3299,12,0,9,3,2,2,6499.0,639.0,3569.0,400.0,0
CSOS_Sol_3296,12,0,9,3,2,2,6366.0,590.0,3478.0,400.0,0
CSOS_Sol_3297,12,0,8,4,2,2,6295.0,585.0,3440.0,416.0,0
CSOS_Sol_3294,12,0,9,3,2,2,6809.0,620.0,3714.5,400.0,0
CSOS_Sol_3295,12,0,10,2,2,2,6605.0,629.0,3617.0,384.0,0
CSOS_Sol_3292,13,0,8,5,1,3,6722.0,599.0,3660.5,464.0,0
CSOS_Sol_3293,12,0,8,4,2,2,6735.0,645.0,3690.0,416.0,0
CSOS_Sol_3290,13,0,10,3,1,3,6738.0,617.0,3677.5,432.0,0
CSOS_Sol_3291,13,0,9,4,1,3,6676.0,645.0,3660.5,448.0,0
CSOS_Sol_125,11,0,10,1,3,1,6138.0,627.0,3382.5,336.0,0
CSOS_Sol_126,11,0,7,4,3,1,6251.0,630.0,3440.5,384.0,0
CSOS_Sol_123,11,0,7,4,3,1,6260.0,635.0,3447.5,384.0,0
CSOS_Sol_124,10,0,6,4,4,0,5844.0,621.0,3232.5,352.0,0
CSOS_Sol_129,10,0,7,3,4,0,5879.0,599.0,3239.0,336.0,0
CSOS_Sol_127,11,0,5,6,3,1,5957.0,653.0,3305.0,416.0,0
CSOS_Sol_128,10,0,6,4,4,0,6040.0,631.0,3335.5,352.0,0
CSOS_Sol_121,11,0,6,5,3,1,6208.0,628.0,3418.0,400.0,0
CSOS_Sol_122,11,0,6,5,3,1,6554.0,625.0,3589.5,400.0,0
CSOS_Sol_120,11,0,5,6,3,1,6241.0,612.0,3426.5,416.0,0
CSOS_Sol_114,11,0,7,4,3,1,6415.0,629.0,3522.0,384.0,0
CSOS_Sol_115,11,0,11,0,3,1,6098.0,578.0,3338.0,320.0,0
CSOS_Sol_112,10,0,6,4,4,0,6039.0,613.0,3326.0,352.0,0
CSOS_Sol_113,11,0,8,3,3,1,6178.0,620.0,3399.0,368.0,0
CSOS_Sol_118,11,0,8,3,3,1,5838.0,622.0,3230.0,368.0,0
CSOS_Sol_119,11,7,4,0,3,1,5180.0,537.0,2858.5,240.0,0
CSOS_Sol_116,10,0,7,3,4,0,5915.0,624.0,3269.5,336.0,0
CSOS_Sol_117,11,0,9,2,3,1,6065.0,612.0,3338.5,352.0,0
CSOS_Sol_110,10,0,5,5,4,0,5779.0,603.0,3191.0,368.0,0
CSOS_Sol_111,11,7,4,0,3,1,5482.0,561.0,3021.5,240.0,0
CSOS_Sol_109,11,0,6,5,3,1,6416.0,628.0,3522.0,400.0,0
CSOS_Sol_940,13,3,6,4,1,3,5587.0,553.0,3070.0,416.0,0
CSOS_Sol_943,10,3,5,2,4,0,6021.0,648.0,3334.5,288.0,0
CSOS_Sol_944,13,3,6,4,1,3,5368.0,483.0,2925.5,416.0,0
CSOS_Sol_941,12,3,6,3,2,2,5190.0,526.0,2858.0,368.0,0
CSOS_Sol_942,12,3,5,4,2,2,5320.0,518.0,2919.0,384.0,0
CSOS_Sol_936,12,3,6,3,2,2,5516.0,510.0,3013.0,368.0,0
CSOS_Sol_937,12,3,5,4,2,2,5611.0,510.0,3060.5,384.0,0
CSOS_Sol_934,11,3,4,4,3,1,5378.0,522.0,2950.0,352.0,0
CSOS_Sol_935,11,0,7,4,3,1,6019.0,601.0,3310.0,384.0,0
CSOS_Sol_938,13,3,7,3,1,3,5367.0,527.0,2947.0,400.0,0
CSOS_Sol_939,12,3,5,4,2,2,5160.0,529.0,2844.5,384.0,0
CSOS_Sol_932,11,0,7,4,3,1,6197.0,625.0,3411.0,384.0,0
CSOS_Sol_933,13,3,7,3,1,3,5450.0,511.0,2980.5,400.0,0
CSOS_Sol_930,11,3,5,3,3,1,5024.0,493.0,2758.5,336.0,1
CSOS_Sol_931,11,3,4,4,3,1,5279.0,516.0,2897.5,352.0,0
CSOS_Sol_925,14,3,8,3,0,4,5749.0,476.0,3112.5,432.0,0
CSOS_Sol_926,14,3,9,2,0,4,5727.0,508.0,3117.5,416.0,0
CSOS_Sol_923,13,3,7,3,1,3,5859.0,517.0,3188.0,400.0,0
CSOS_Sol_924,13,3,7,3,1,3,5614.0,494.0,3054.0,400.0,0
CSOS_Sol_929,12,3,6,3,2,2,5797.0,535.0,3166.0,368.0,0
CSOS_Sol_927,14,3,8,3,0,4,5881.0,497.0,3189.0,432.0,0
CSOS_Sol_928,12,3,5,4,2,2,5728.0,498.0,3113.0,384.0,0
CSOS_Sol_961,11,0,6,5,3,1,6172.0,620.0,3396.0,400.0,0
CSOS_Sol_962,12,0,12,0,2,2,6228.0,621.0,3424.5,352.0,0
CSOS_Sol_960,14,0,10,4,0,4,6890.0,700.0,3795.0,480.0,0
CSOS_Sol_965,11,4,7,0,3,1,6226.0,628.0,3427.0,272.0,0
CSOS_Sol_966,12,0,11,1,2,2,6241.0,605.0,3423.0,368.0,0
CSOS_Sol_963,11,0,9,2,3,1,6371.0,626.0,3498.5,352.0,0
CSOS_Sol_964,14,4,10,0,0,4,6937.0,643.0,3790.0,368.0,0
CSOS_Sol_958,14,3,7,4,0,4,5993.0,512.0,3252.5,448.0,0
CSOS_Sol_959,14,3,7,4,0,4,5795.0,517.0,3156.0,448.0,0
CSOS_Sol_956,14,3,8,3,0,4,5900.0,501.0,3200.5,432.0,0
CSOS_Sol_957,14,3,8,3,0,4,5888.0,502.0,3195.0,432.0,0
CSOS_Sol_950,13,3,7,3,1,3,5774.0,497.0,3135.5,400.0,0
CSOS_Sol_951,13,3,6,4,1,3,5339.0,495.0,2917.0,416.0,0
CSOS_Sol_954,13,3,7,3,1,3,5565.0,499.0,3032.0,400.0,0
CSOS_Sol_955,13,3,6,4,1,3,5667.0,516.0,3091.5,416.0,0
CSOS_Sol_952,13,3,6,4,1,3,5809.0,504.0,3156.5,416.0,0
CSOS_Sol_953,13,3,7,3,1,3,5623.0,506.0,3064.5,400.0,0
CSOS_Sol_947,12,3,5,4,2,2,5383.0,506.0,2944.5,384.0,0
CSOS_Sol_948,13,3,6,4,1,3,5578.0,523.0,3050.5,416.0,0
CSOS_Sol_945,11,4,5,2,3,1,6199.0,605.0,3402.0,304.0,0
CSOS_Sol_946,12,3,5,4,2,2,5497.0,523.0,3010.0,384.0,0
CSOS_Sol_949,13,3,7,3,1,3,5353.0,509.0,2931.0,400.0,0
CSOS_Sol_983,11,3,5,3,3,1,6397.0,662.0,3529.5,336.0,0
CSOS_Sol_984,11,3,7,1,3,1,5985.0,624.0,3304.5,304.0,0
CSOS_Sol_981,12,4,8,0,2,2,6629.0,641.0,3635.0,304.0,0
CSOS_Sol_982,11,4,4,3,3,1,6261.0,630.0,3445.5,320.0,0
CSOS_Sol_987,12,4,8,0,2,2,6555.0,650.0,3602.5,304.0,0
